"","subj","TrialIndex","TaskType","Music_resp","Lang_ACC","SentStruct","ReturnStay","PivotPlace","ReturnPlace","PivRetDist","whichfirst"
"6311","132","46","Dual",5,1,"SRC1","return","p3","r7","4","LangFirst"
"6312","132","47","Dual",5,1,"SRC1","stay","p4","r7","3","LangFirst"
"6313","132","48","Dual",3,0,"SRC1","return","p2","r8","6","LangFirst"
"6314","132","49","Dual",6,1,"SRC1","stay","p3","r8","5","MusicFirst"
"6315","132","50","Dual",2,1,"SRC1","return","p4","r8","4","MusicFirst"
"6316","132","51","Dual",2,1,"SRC1","return","p2","r8","6","LangFirst"
"6317","132","52","Dual",7,1,"SRC1","stay","p3","r8","5","MusicFirst"
"6318","132","53","Dual",2,0,"SRC1","return","p4","r8","4","LangFirst"
"6320","132","55","Dual",6,0,"SRC2","return","p3","r6","3","LangFirst"
"6321","132","56","Dual",5,1,"SRC2","stay","p4","r6","2","LangFirst"
"6322","132","57","Dual",7,1,"SRC2","stay","p2","r6","4","LangFirst"
"6323","132","58","Dual",5,1,"SRC2","return","p3","r6","3","MusicFirst"
"6324","132","59","Dual",5,1,"SRC2","stay","p4","r6","2","MusicFirst"
"6325","132","60","Dual",5,0,"SRC2","return","p2","r7","5","LangFirst"
"6326","132","61","Dual",4,1,"SRC2","stay","p3","r7","4","MusicFirst"
"6327","132","62","Dual",2,0,"SRC2","return","p4","r7","3","MusicFirst"
"6328","132","63","Dual",5,0,"SRC2","return","p2","r7","5","LangFirst"
"6329","132","64","Dual",7,0,"SRC2","stay","p3","r7","4","MusicFirst"
"6330","132","65","Dual",5,1,"SRC2","return","p4","r7","3","MusicFirst"
"6331","132","66","Dual",4,0,"SRC2","stay","p2","r8","6","LangFirst"
"6332","132","67","Dual",2,1,"SRC2","return","p3","r8","5","MusicFirst"
"6333","132","68","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"6334","132","69","Dual",4,0,"SRC2","stay","p2","r8","6","MusicFirst"
"6335","132","70","Dual",4,1,"SRC2","return","p3","r8","5","MusicFirst"
"6336","132","71","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"6481","133","0","Dual",5,1,"ORC","stay","p2","r6","4","LangFirst"
"6482","133","1","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"6483","133","2","Dual",5,1,"ORC","stay","p4","r6","2","MusicFirst"
"6484","133","3","Dual",3,1,"ORC","stay","p2","r6","4","LangFirst"
"6485","133","4","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"6486","133","5","Dual",4,1,"ORC","stay","p4","r6","2","MusicFirst"
"6487","133","6","Dual",2,1,"ORC","return","p2","r7","5","LangFirst"
"6488","133","7","Dual",6,1,"ORC","stay","p3","r7","4","LangFirst"
"6489","133","8","Dual",5,1,"ORC","return","p4","r7","3","LangFirst"
"6490","133","9","Dual",1,0,"ORC","return","p2","r7","5","LangFirst"
"6491","133","10","Dual",4,1,"ORC","stay","p3","r7","4","MusicFirst"
"6492","133","11","Dual",3,1,"ORC","return","p4","r7","3","LangFirst"
"6493","133","12","Dual",4,1,"ORC","stay","p2","r8","6","LangFirst"
"6494","133","13","Dual",7,0,"ORC","return","p3","r8","5","LangFirst"
"6495","133","14","Dual",3,1,"ORC","stay","p4","r8","4","LangFirst"
"6496","133","15","Dual",2,0,"ORC","stay","p2","r8","6","MusicFirst"
"6497","133","16","Dual",2,1,"ORC","return","p3","r8","5","LangFirst"
"6498","133","17","Dual",6,1,"ORC","stay","p4","r8","4","LangFirst"
"6499","133","18","Dual",4,1,"SE","return","p2","r6","4","MusicFirst"
"6500","133","19","Dual",5,1,"SE","stay","p3","r6","3","MusicFirst"
"6501","133","20","Dual",4,0,"SE","return","p4","r6","2","MusicFirst"
"6502","133","21","Dual",6,1,"SE","return","p2","r6","4","LangFirst"
"6503","133","22","Dual",3,1,"SE","stay","p3","r6","3","MusicFirst"
"6504","133","23","Dual",4,1,"SE","return","p4","r6","2","LangFirst"
"6505","133","24","Dual",5,1,"SE","stay","p2","r7","5","MusicFirst"
"6506","133","25","Dual",6,1,"SE","return","p3","r7","4","MusicFirst"
"6507","133","26","Dual",2,1,"SE","stay","p4","r7","3","MusicFirst"
"6508","133","27","Dual",4,1,"SE","stay","p2","r7","5","MusicFirst"
"6509","133","28","Dual",6,0,"SE","return","p3","r7","4","LangFirst"
"6510","133","29","Dual",2,1,"SE","stay","p4","r7","3","MusicFirst"
"6511","133","30","Dual",1,1,"SE","return","p2","r8","6","MusicFirst"
"6512","133","31","Dual",5,1,"SE","stay","p3","r8","5","LangFirst"
"6513","133","32","Dual",2,1,"SE","return","p4","r8","4","LangFirst"
"6514","133","33","Dual",2,1,"SE","return","p2","r8","6","LangFirst"
"6515","133","34","Dual",2,1,"SE","stay","p3","r8","5","MusicFirst"
"6516","133","35","Dual",3,1,"SE","return","p4","r8","4","MusicFirst"
"6517","133","36","Dual",5,1,"SRC1","return","p2","r6","4","MusicFirst"
"6518","133","37","Dual",7,1,"SRC1","stay","p3","r6","3","LangFirst"
"6519","133","38","Dual",3,1,"SRC1","return","p4","r6","2","LangFirst"
"6520","133","39","Dual",7,1,"SRC1","return","p2","r6","4","MusicFirst"
"6521","133","40","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"6522","133","41","Dual",5,1,"SRC1","return","p4","r6","2","MusicFirst"
"6523","133","42","Dual",6,1,"SRC1","stay","p2","r7","5","MusicFirst"
"6524","133","43","Dual",4,1,"SRC1","return","p3","r7","4","LangFirst"
"6525","133","44","Dual",1,1,"SRC1","stay","p4","r7","3","MusicFirst"
"6526","133","45","Dual",7,1,"SRC1","stay","p2","r7","5","MusicFirst"
"6528","133","47","Dual",3,1,"SRC1","stay","p4","r7","3","LangFirst"
"6529","133","48","Dual",2,1,"SRC1","return","p2","r8","6","LangFirst"
"6530","133","49","Dual",3,1,"SRC1","stay","p3","r8","5","MusicFirst"
"6531","133","50","Dual",2,0,"SRC1","return","p4","r8","4","MusicFirst"
"6532","133","51","Dual",3,1,"SRC1","return","p2","r8","6","LangFirst"
"6533","133","52","Dual",2,1,"SRC1","stay","p3","r8","5","MusicFirst"
"6534","133","53","Dual",3,1,"SRC1","return","p4","r8","4","LangFirst"
"6535","133","54","Dual",6,1,"SRC2","stay","p2","r6","4","LangFirst"
"6537","133","56","Dual",4,1,"SRC2","stay","p4","r6","2","LangFirst"
"6538","133","57","Dual",6,1,"SRC2","stay","p2","r6","4","LangFirst"
"6540","133","59","Dual",5,0,"SRC2","stay","p4","r6","2","MusicFirst"
"6541","133","60","Dual",1,1,"SRC2","return","p2","r7","5","LangFirst"
"6542","133","61","Dual",7,1,"SRC2","stay","p3","r7","4","MusicFirst"
"6543","133","62","Dual",3,1,"SRC2","return","p4","r7","3","MusicFirst"
"6544","133","63","Dual",2,1,"SRC2","return","p2","r7","5","LangFirst"
"6545","133","64","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"6546","133","65","Dual",3,0,"SRC2","return","p4","r7","3","MusicFirst"
"6547","133","66","Dual",5,1,"SRC2","stay","p2","r8","6","LangFirst"
"6549","133","68","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"6550","133","69","Dual",2,0,"SRC2","stay","p2","r8","6","MusicFirst"
"6551","133","70","Dual",3,0,"SRC2","return","p3","r8","5","MusicFirst"
"6552","133","71","Dual",5,1,"SRC2","stay","p4","r8","4","LangFirst"
"6697","134","0","Dual",5,0,"ORC","stay","p2","r6","4","LangFirst"
"6698","134","1","Dual",4,1,"ORC","return","p3","r6","3","MusicFirst"
"6699","134","2","Dual",5,0,"ORC","stay","p4","r6","2","MusicFirst"
"6700","134","3","Dual",4,1,"ORC","stay","p2","r6","4","LangFirst"
"6701","134","4","Dual",4,1,"ORC","return","p3","r6","3","MusicFirst"
"6702","134","5","Dual",6,1,"ORC","stay","p4","r6","2","MusicFirst"
"6703","134","6","Dual",4,0,"ORC","return","p2","r7","5","LangFirst"
"6704","134","7","Dual",6,1,"ORC","stay","p3","r7","4","LangFirst"
"6705","134","8","Dual",4,0,"ORC","return","p4","r7","3","LangFirst"
"6707","134","10","Dual",5,1,"ORC","stay","p3","r7","4","MusicFirst"
"6708","134","11","Dual",4,1,"ORC","return","p4","r7","3","LangFirst"
"6709","134","12","Dual",6,1,"ORC","stay","p2","r8","6","LangFirst"
"6710","134","13","Dual",4,1,"ORC","return","p3","r8","5","LangFirst"
"6711","134","14","Dual",6,0,"ORC","stay","p4","r8","4","LangFirst"
"6712","134","15","Dual",5,1,"ORC","stay","p2","r8","6","MusicFirst"
"6713","134","16","Dual",3,0,"ORC","return","p3","r8","5","LangFirst"
"6714","134","17","Dual",5,1,"ORC","stay","p4","r8","4","LangFirst"
"6717","134","20","Dual",6,1,"SE","return","p4","r6","2","MusicFirst"
"6718","134","21","Dual",6,1,"SE","return","p2","r6","4","LangFirst"
"6719","134","22","Dual",5,1,"SE","stay","p3","r6","3","MusicFirst"
"6720","134","23","Dual",5,1,"SE","return","p4","r6","2","LangFirst"
"6721","134","24","Dual",6,1,"SE","stay","p2","r7","5","MusicFirst"
"6722","134","25","Dual",5,1,"SE","return","p3","r7","4","MusicFirst"
"6724","134","27","Dual",7,1,"SE","stay","p2","r7","5","MusicFirst"
"6725","134","28","Dual",4,1,"SE","return","p3","r7","4","LangFirst"
"6726","134","29","Dual",4,0,"SE","stay","p4","r7","3","MusicFirst"
"6727","134","30","Dual",1,0,"SE","return","p2","r8","6","MusicFirst"
"6728","134","31","Dual",7,1,"SE","stay","p3","r8","5","LangFirst"
"6729","134","32","Dual",3,0,"SE","return","p4","r8","4","LangFirst"
"6731","134","34","Dual",7,0,"SE","stay","p3","r8","5","MusicFirst"
"6732","134","35","Dual",4,1,"SE","return","p4","r8","4","MusicFirst"
"6733","134","36","Dual",4,1,"SRC1","return","p2","r6","4","MusicFirst"
"6734","134","37","Dual",6,0,"SRC1","stay","p3","r6","3","LangFirst"
"6736","134","39","Dual",7,1,"SRC1","return","p2","r6","4","MusicFirst"
"6737","134","40","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"6738","134","41","Dual",7,0,"SRC1","return","p4","r6","2","MusicFirst"
"6739","134","42","Dual",5,1,"SRC1","stay","p2","r7","5","MusicFirst"
"6740","134","43","Dual",5,0,"SRC1","return","p3","r7","4","LangFirst"
"6741","134","44","Dual",3,1,"SRC1","stay","p4","r7","3","MusicFirst"
"6742","134","45","Dual",5,0,"SRC1","stay","p2","r7","5","MusicFirst"
"6743","134","46","Dual",6,1,"SRC1","return","p3","r7","4","LangFirst"
"6744","134","47","Dual",2,1,"SRC1","stay","p4","r7","3","LangFirst"
"6745","134","48","Dual",1,1,"SRC1","return","p2","r8","6","LangFirst"
"6746","134","49","Dual",5,0,"SRC1","stay","p3","r8","5","MusicFirst"
"6747","134","50","Dual",3,1,"SRC1","return","p4","r8","4","MusicFirst"
"6748","134","51","Dual",4,0,"SRC1","return","p2","r8","6","LangFirst"
"6749","134","52","Dual",7,1,"SRC1","stay","p3","r8","5","MusicFirst"
"6750","134","53","Dual",5,1,"SRC1","return","p4","r8","4","LangFirst"
"6751","134","54","Dual",5,1,"SRC2","stay","p2","r6","4","LangFirst"
"6752","134","55","Dual",2,0,"SRC2","return","p3","r6","3","LangFirst"
"6753","134","56","Dual",7,1,"SRC2","stay","p4","r6","2","LangFirst"
"6754","134","57","Dual",4,0,"SRC2","stay","p2","r6","4","LangFirst"
"6755","134","58","Dual",5,1,"SRC2","return","p3","r6","3","MusicFirst"
"6756","134","59","Dual",5,1,"SRC2","stay","p4","r6","2","MusicFirst"
"6757","134","60","Dual",3,0,"SRC2","return","p2","r7","5","LangFirst"
"6758","134","61","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"6759","134","62","Dual",3,1,"SRC2","return","p4","r7","3","MusicFirst"
"6760","134","63","Dual",4,0,"SRC2","return","p2","r7","5","LangFirst"
"6761","134","64","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"6763","134","66","Dual",6,1,"SRC2","stay","p2","r8","6","LangFirst"
"6765","134","68","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"6766","134","69","Dual",4,1,"SRC2","stay","p2","r8","6","MusicFirst"
"6767","134","70","Dual",3,1,"SRC2","return","p3","r8","5","MusicFirst"
"6768","134","71","Dual",4,1,"SRC2","stay","p4","r8","4","LangFirst"
"6913","135","0","Dual",5,1,"ORC","stay","p2","r6","4","LangFirst"
"6914","135","1","Dual",4,0,"ORC","return","p3","r6","3","MusicFirst"
"6915","135","2","Dual",4,1,"ORC","stay","p4","r6","2","MusicFirst"
"6916","135","3","Dual",7,1,"ORC","stay","p2","r6","4","LangFirst"
"6917","135","4","Dual",5,0,"ORC","return","p3","r6","3","MusicFirst"
"6918","135","5","Dual",3,1,"ORC","stay","p4","r6","2","MusicFirst"
"6919","135","6","Dual",3,0,"ORC","return","p2","r7","5","LangFirst"
"6920","135","7","Dual",7,1,"ORC","stay","p3","r7","4","LangFirst"
"6921","135","8","Dual",6,0,"ORC","return","p4","r7","3","LangFirst"
"6922","135","9","Dual",3,1,"ORC","return","p2","r7","5","LangFirst"
"6923","135","10","Dual",4,1,"ORC","stay","p3","r7","4","MusicFirst"
"6924","135","11","Dual",7,1,"ORC","return","p4","r7","3","LangFirst"
"6925","135","12","Dual",3,1,"ORC","stay","p2","r8","6","LangFirst"
"6926","135","13","Dual",7,1,"ORC","return","p3","r8","5","LangFirst"
"6928","135","15","Dual",6,1,"ORC","stay","p2","r8","6","MusicFirst"
"6929","135","16","Dual",2,1,"ORC","return","p3","r8","5","LangFirst"
"6930","135","17","Dual",6,1,"ORC","stay","p4","r8","4","LangFirst"
"6931","135","18","Dual",3,1,"SE","return","p2","r6","4","MusicFirst"
"6932","135","19","Dual",7,1,"SE","stay","p3","r6","3","MusicFirst"
"6933","135","20","Dual",1,1,"SE","return","p4","r6","2","MusicFirst"
"6934","135","21","Dual",4,1,"SE","return","p2","r6","4","LangFirst"
"6935","135","22","Dual",2,1,"SE","stay","p3","r6","3","MusicFirst"
"6936","135","23","Dual",7,1,"SE","return","p4","r6","2","LangFirst"
"6937","135","24","Dual",4,1,"SE","stay","p2","r7","5","MusicFirst"
"6938","135","25","Dual",5,1,"SE","return","p3","r7","4","MusicFirst"
"6939","135","26","Dual",6,1,"SE","stay","p4","r7","3","MusicFirst"
"6940","135","27","Dual",6,1,"SE","stay","p2","r7","5","MusicFirst"
"6941","135","28","Dual",6,1,"SE","return","p3","r7","4","LangFirst"
"6942","135","29","Dual",5,1,"SE","stay","p4","r7","3","MusicFirst"
"6943","135","30","Dual",3,1,"SE","return","p2","r8","6","MusicFirst"
"6945","135","32","Dual",1,1,"SE","return","p4","r8","4","LangFirst"
"6946","135","33","Dual",4,1,"SE","return","p2","r8","6","LangFirst"
"6947","135","34","Dual",3,1,"SE","stay","p3","r8","5","MusicFirst"
"6948","135","35","Dual",5,1,"SE","return","p4","r8","4","MusicFirst"
"6949","135","36","Dual",6,1,"SRC1","return","p2","r6","4","MusicFirst"
"6950","135","37","Dual",4,1,"SRC1","stay","p3","r6","3","LangFirst"
"6951","135","38","Dual",2,1,"SRC1","return","p4","r6","2","LangFirst"
"6952","135","39","Dual",6,1,"SRC1","return","p2","r6","4","MusicFirst"
"6953","135","40","Dual",3,1,"SRC1","stay","p3","r6","3","LangFirst"
"6954","135","41","Dual",2,0,"SRC1","return","p4","r6","2","MusicFirst"
"6955","135","42","Dual",7,1,"SRC1","stay","p2","r7","5","MusicFirst"
"6956","135","43","Dual",6,1,"SRC1","return","p3","r7","4","LangFirst"
"6957","135","44","Dual",2,1,"SRC1","stay","p4","r7","3","MusicFirst"
"6958","135","45","Dual",4,1,"SRC1","stay","p2","r7","5","MusicFirst"
"6959","135","46","Dual",7,1,"SRC1","return","p3","r7","4","LangFirst"
"6960","135","47","Dual",2,1,"SRC1","stay","p4","r7","3","LangFirst"
"6961","135","48","Dual",5,1,"SRC1","return","p2","r8","6","LangFirst"
"6962","135","49","Dual",6,1,"SRC1","stay","p3","r8","5","MusicFirst"
"6963","135","50","Dual",5,1,"SRC1","return","p4","r8","4","MusicFirst"
"6964","135","51","Dual",7,1,"SRC1","return","p2","r8","6","LangFirst"
"6965","135","52","Dual",2,1,"SRC1","stay","p3","r8","5","MusicFirst"
"6966","135","53","Dual",6,1,"SRC1","return","p4","r8","4","LangFirst"
"6967","135","54","Dual",4,1,"SRC2","stay","p2","r6","4","LangFirst"
"6968","135","55","Dual",1,1,"SRC2","return","p3","r6","3","LangFirst"
"6969","135","56","Dual",5,1,"SRC2","stay","p4","r6","2","LangFirst"
"6970","135","57","Dual",5,1,"SRC2","stay","p2","r6","4","LangFirst"
"6971","135","58","Dual",6,0,"SRC2","return","p3","r6","3","MusicFirst"
"6972","135","59","Dual",5,1,"SRC2","stay","p4","r6","2","MusicFirst"
"6974","135","61","Dual",6,0,"SRC2","stay","p3","r7","4","MusicFirst"
"6975","135","62","Dual",4,0,"SRC2","return","p4","r7","3","MusicFirst"
"6976","135","63","Dual",7,1,"SRC2","return","p2","r7","5","LangFirst"
"6977","135","64","Dual",5,0,"SRC2","stay","p3","r7","4","MusicFirst"
"6978","135","65","Dual",5,0,"SRC2","return","p4","r7","3","MusicFirst"
"6979","135","66","Dual",3,1,"SRC2","stay","p2","r8","6","LangFirst"
"6980","135","67","Dual",5,1,"SRC2","return","p3","r8","5","MusicFirst"
"6981","135","68","Dual",6,1,"SRC2","stay","p4","r8","4","LangFirst"
"6982","135","69","Dual",6,0,"SRC2","stay","p2","r8","6","MusicFirst"
"6983","135","70","Dual",1,0,"SRC2","return","p3","r8","5","MusicFirst"
"6984","135","71","Dual",4,1,"SRC2","stay","p4","r8","4","LangFirst"
"7129","136","0","Dual",5,1,"ORC","stay","p2","r6","4","LangFirst"
"7130","136","1","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"7131","136","2","Dual",5,0,"ORC","stay","p4","r6","2","MusicFirst"
"7132","136","3","Dual",4,1,"ORC","stay","p2","r6","4","LangFirst"
"7133","136","4","Dual",6,1,"ORC","return","p3","r6","3","MusicFirst"
"7135","136","6","Dual",4,1,"ORC","return","p2","r7","5","LangFirst"
"7136","136","7","Dual",4,1,"ORC","stay","p3","r7","4","LangFirst"
"7137","136","8","Dual",2,1,"ORC","return","p4","r7","3","LangFirst"
"7138","136","9","Dual",2,1,"ORC","return","p2","r7","5","LangFirst"
"7139","136","10","Dual",7,0,"ORC","stay","p3","r7","4","MusicFirst"
"7140","136","11","Dual",2,0,"ORC","return","p4","r7","3","LangFirst"
"7141","136","12","Dual",4,0,"ORC","stay","p2","r8","6","LangFirst"
"7142","136","13","Dual",2,1,"ORC","return","p3","r8","5","LangFirst"
"7143","136","14","Dual",6,1,"ORC","stay","p4","r8","4","LangFirst"
"7144","136","15","Dual",4,0,"ORC","stay","p2","r8","6","MusicFirst"
"7145","136","16","Dual",3,1,"ORC","return","p3","r8","5","LangFirst"
"7146","136","17","Dual",4,1,"ORC","stay","p4","r8","4","LangFirst"
"7147","136","18","Dual",5,1,"SE","return","p2","r6","4","MusicFirst"
"7148","136","19","Dual",7,1,"SE","stay","p3","r6","3","MusicFirst"
"7149","136","20","Dual",4,1,"SE","return","p4","r6","2","MusicFirst"
"7150","136","21","Dual",5,1,"SE","return","p2","r6","4","LangFirst"
"7151","136","22","Dual",5,1,"SE","stay","p3","r6","3","MusicFirst"
"7152","136","23","Dual",4,1,"SE","return","p4","r6","2","LangFirst"
"7153","136","24","Dual",3,1,"SE","stay","p2","r7","5","MusicFirst"
"7154","136","25","Dual",5,1,"SE","return","p3","r7","4","MusicFirst"
"7155","136","26","Dual",1,1,"SE","stay","p4","r7","3","MusicFirst"
"7156","136","27","Dual",6,0,"SE","stay","p2","r7","5","MusicFirst"
"7157","136","28","Dual",5,1,"SE","return","p3","r7","4","LangFirst"
"7158","136","29","Dual",3,0,"SE","stay","p4","r7","3","MusicFirst"
"7159","136","30","Dual",3,1,"SE","return","p2","r8","6","MusicFirst"
"7160","136","31","Dual",3,1,"SE","stay","p3","r8","5","LangFirst"
"7162","136","33","Dual",1,0,"SE","return","p2","r8","6","LangFirst"
"7163","136","34","Dual",4,1,"SE","stay","p3","r8","5","MusicFirst"
"7164","136","35","Dual",1,1,"SE","return","p4","r8","4","MusicFirst"
"7165","136","36","Dual",4,0,"SRC1","return","p2","r6","4","MusicFirst"
"7166","136","37","Dual",5,1,"SRC1","stay","p3","r6","3","LangFirst"
"7167","136","38","Dual",4,1,"SRC1","return","p4","r6","2","LangFirst"
"7168","136","39","Dual",7,1,"SRC1","return","p2","r6","4","MusicFirst"
"7169","136","40","Dual",2,0,"SRC1","stay","p3","r6","3","LangFirst"
"7170","136","41","Dual",3,1,"SRC1","return","p4","r6","2","MusicFirst"
"7171","136","42","Dual",5,1,"SRC1","stay","p2","r7","5","MusicFirst"
"7173","136","44","Dual",2,1,"SRC1","stay","p4","r7","3","MusicFirst"
"7174","136","45","Dual",4,0,"SRC1","stay","p2","r7","5","MusicFirst"
"7175","136","46","Dual",6,1,"SRC1","return","p3","r7","4","LangFirst"
"7176","136","47","Dual",6,1,"SRC1","stay","p4","r7","3","LangFirst"
"7177","136","48","Dual",4,1,"SRC1","return","p2","r8","6","LangFirst"
"7178","136","49","Dual",1,1,"SRC1","stay","p3","r8","5","MusicFirst"
"7179","136","50","Dual",3,1,"SRC1","return","p4","r8","4","MusicFirst"
"7180","136","51","Dual",1,1,"SRC1","return","p2","r8","6","LangFirst"
"7181","136","52","Dual",1,0,"SRC1","stay","p3","r8","5","MusicFirst"
"7182","136","53","Dual",3,1,"SRC1","return","p4","r8","4","LangFirst"
"7183","136","54","Dual",3,1,"SRC2","stay","p2","r6","4","LangFirst"
"7184","136","55","Dual",6,0,"SRC2","return","p3","r6","3","LangFirst"
"7185","136","56","Dual",7,1,"SRC2","stay","p4","r6","2","LangFirst"
"7186","136","57","Dual",6,0,"SRC2","stay","p2","r6","4","LangFirst"
"7187","136","58","Dual",5,1,"SRC2","return","p3","r6","3","MusicFirst"
"7188","136","59","Dual",6,0,"SRC2","stay","p4","r6","2","MusicFirst"
"7189","136","60","Dual",2,1,"SRC2","return","p2","r7","5","LangFirst"
