"","subj","TaskType","Music_resp","whichfirst","ReturnStay","PivotPlace","ReturnPlace","PivRetDist"
"5896","130","Dual",4,"LangFirst","return","p2","r7","5"
"5897","130","Dual",6,"MusicFirst","stay","p3","r7","4"
"5898","130","Dual",4,"MusicFirst","return","p4","r7","3"
"5899","130","Dual",7,"LangFirst","stay","p2","r8","6"
"5900","130","Dual",2,"MusicFirst","return","p3","r8","5"
"5901","130","Dual",3,"LangFirst","stay","p4","r8","4"
"5902","130","Dual",6,"MusicFirst","stay","p2","r8","6"
"5903","130","Dual",4,"MusicFirst","return","p3","r8","5"
"5904","130","Dual",5,"LangFirst","stay","p4","r8","4"
"5977","130","Music",3,"MusicFirst","return","p2","r6","4"
"5978","130","Music",6,"MusicFirst","stay","p2","r6","4"
"5979","130","Music",4,"MusicFirst","return","p2","r7","5"
"5981","130","Music",4,"MusicFirst","return","p2","r8","6"
"5982","130","Music",5,"MusicFirst","stay","p2","r8","6"
"5983","130","Music",5,"MusicFirst","return","p3","r6","3"
"5984","130","Music",4,"MusicFirst","stay","p3","r6","3"
"5985","130","Music",5,"MusicFirst","return","p3","r7","4"
"5986","130","Music",4,"MusicFirst","stay","p3","r7","4"
"5987","130","Music",3,"MusicFirst","return","p3","r8","5"
"5988","130","Music",5,"MusicFirst","stay","p3","r8","5"
"5989","130","Music",5,"MusicFirst","return","p4","r6","2"
"5990","130","Music",5,"MusicFirst","stay","p4","r6","2"
"5991","130","Music",4,"MusicFirst","return","p4","r7","3"
"5992","130","Music",4,"MusicFirst","stay","p4","r7","3"
"5993","130","Music",5,"MusicFirst","return","p4","r8","4"
"5994","130","Music",5,"MusicFirst","stay","p4","r8","4"
"5995","130","Music",4,"MusicFirst","return","p2","r6","4"
"5996","130","Music",5,"MusicFirst","stay","p2","r6","4"
"5997","130","Music",3,"MusicFirst","return","p2","r7","5"
"5998","130","Music",7,"MusicFirst","stay","p2","r7","5"
"5999","130","Music",5,"MusicFirst","return","p2","r8","6"
"6000","130","Music",3,"MusicFirst","stay","p2","r8","6"
"6001","130","Music",6,"MusicFirst","return","p3","r6","3"
"6002","130","Music",5,"MusicFirst","stay","p3","r6","3"
"6003","130","Music",4,"MusicFirst","return","p3","r7","4"
"6004","130","Music",7,"MusicFirst","stay","p3","r7","4"
"6005","130","Music",4,"MusicFirst","return","p3","r8","5"
"6006","130","Music",4,"MusicFirst","stay","p3","r8","5"
"6007","130","Music",3,"MusicFirst","return","p4","r6","2"
"6008","130","Music",6,"MusicFirst","stay","p4","r6","2"
"6009","130","Music",4,"MusicFirst","return","p4","r7","3"
"6010","130","Music",4,"MusicFirst","stay","p4","r7","3"
"6011","130","Music",3,"MusicFirst","return","p4","r8","4"
"6012","130","Music",4,"MusicFirst","stay","p4","r8","4"
"6013","130","Music",5,"MusicFirst","return","p2","r6","4"
"6014","130","Music",4,"MusicFirst","stay","p2","r6","4"
"6015","130","Music",3,"MusicFirst","return","p2","r7","5"
"6016","130","Music",6,"MusicFirst","stay","p2","r7","5"
"6017","130","Music",3,"MusicFirst","return","p2","r8","6"
"6018","130","Music",5,"MusicFirst","stay","p2","r8","6"
"6019","130","Music",5,"MusicFirst","return","p3","r6","3"
"6021","130","Music",3,"MusicFirst","return","p3","r7","4"
"6022","130","Music",5,"MusicFirst","stay","p3","r7","4"
"6023","130","Music",3,"MusicFirst","return","p3","r8","5"
"6024","130","Music",3,"MusicFirst","stay","p3","r8","5"
"6025","130","Music",3,"MusicFirst","return","p4","r6","2"
"6026","130","Music",4,"MusicFirst","stay","p4","r6","2"
"6027","130","Music",5,"MusicFirst","return","p4","r7","3"
"6028","130","Music",4,"MusicFirst","stay","p4","r7","3"
"6029","130","Music",2,"MusicFirst","return","p4","r8","4"
"6030","130","Music",6,"MusicFirst","stay","p4","r8","4"
"6031","130","Music",4,"MusicFirst","return","p2","r6","4"
"6032","130","Music",6,"MusicFirst","stay","p2","r6","4"
"6033","130","Music",2,"MusicFirst","return","p2","r7","5"
"6034","130","Music",5,"MusicFirst","stay","p2","r7","5"
"6035","130","Music",4,"MusicFirst","return","p2","r8","6"
"6036","130","Music",5,"MusicFirst","stay","p2","r8","6"
"6037","130","Music",5,"MusicFirst","return","p3","r6","3"
"6038","130","Music",5,"MusicFirst","stay","p3","r6","3"
"6039","130","Music",3,"MusicFirst","return","p3","r7","4"
"6040","130","Music",4,"MusicFirst","stay","p3","r7","4"
"6041","130","Music",3,"MusicFirst","return","p3","r8","5"
"6042","130","Music",3,"MusicFirst","stay","p3","r8","5"
"6043","130","Music",2,"MusicFirst","return","p4","r6","2"
"6044","130","Music",3,"MusicFirst","stay","p4","r6","2"
"6045","130","Music",4,"MusicFirst","return","p4","r7","3"
"6046","130","Music",2,"MusicFirst","stay","p4","r7","3"
"6047","130","Music",4,"MusicFirst","return","p4","r8","4"
"6048","130","Music",5,"MusicFirst","stay","p4","r8","4"
"6049","131","Dual",5,"LangFirst","stay","p2","r6","4"
"6050","131","Dual",7,"MusicFirst","return","p3","r6","3"
"6051","131","Dual",6,"MusicFirst","stay","p4","r6","2"
"6052","131","Dual",6,"LangFirst","stay","p2","r6","4"
"6053","131","Dual",6,"MusicFirst","return","p3","r6","3"
"6054","131","Dual",6,"MusicFirst","stay","p4","r6","2"
"6055","131","Dual",3,"LangFirst","return","p2","r7","5"
"6056","131","Dual",7,"LangFirst","stay","p3","r7","4"
"6057","131","Dual",2,"LangFirst","return","p4","r7","3"
"6058","131","Dual",2,"LangFirst","return","p2","r7","5"
"6059","131","Dual",6,"MusicFirst","stay","p3","r7","4"
"6060","131","Dual",2,"LangFirst","return","p4","r7","3"
"6061","131","Dual",2,"LangFirst","stay","p2","r8","6"
"6062","131","Dual",3,"LangFirst","return","p3","r8","5"
"6063","131","Dual",6,"LangFirst","stay","p4","r8","4"
"6064","131","Dual",3,"MusicFirst","stay","p2","r8","6"
"6065","131","Dual",2,"LangFirst","return","p3","r8","5"
"6066","131","Dual",6,"LangFirst","stay","p4","r8","4"
"6067","131","Dual",6,"MusicFirst","return","p2","r6","4"
"6068","131","Dual",6,"MusicFirst","stay","p3","r6","3"
"6069","131","Dual",3,"MusicFirst","return","p4","r6","2"
"6070","131","Dual",6,"LangFirst","return","p2","r6","4"
"6071","131","Dual",6,"MusicFirst","stay","p3","r6","3"
"6072","131","Dual",3,"LangFirst","return","p4","r6","2"
"6073","131","Dual",5,"MusicFirst","stay","p2","r7","5"
"6074","131","Dual",2,"MusicFirst","return","p3","r7","4"
"6075","131","Dual",1,"MusicFirst","stay","p4","r7","3"
"6076","131","Dual",3,"MusicFirst","stay","p2","r7","5"
"6077","131","Dual",2,"LangFirst","return","p3","r7","4"
"6078","131","Dual",2,"MusicFirst","stay","p4","r7","3"
"6079","131","Dual",5,"MusicFirst","return","p2","r8","6"
"6080","131","Dual",5,"LangFirst","stay","p3","r8","5"
"6081","131","Dual",2,"LangFirst","return","p4","r8","4"
"6082","131","Dual",3,"LangFirst","return","p2","r8","6"
"6083","131","Dual",6,"MusicFirst","stay","p3","r8","5"
"6084","131","Dual",4,"MusicFirst","return","p4","r8","4"
"6085","131","Dual",5,"MusicFirst","return","p2","r6","4"
"6086","131","Dual",4,"LangFirst","stay","p3","r6","3"
"6087","131","Dual",2,"LangFirst","return","p4","r6","2"
"6088","131","Dual",6,"MusicFirst","return","p2","r6","4"
"6089","131","Dual",4,"LangFirst","stay","p3","r6","3"
"6090","131","Dual",2,"MusicFirst","return","p4","r6","2"
"6091","131","Dual",6,"MusicFirst","stay","p2","r7","5"
"6092","131","Dual",2,"LangFirst","return","p3","r7","4"
"6093","131","Dual",2,"MusicFirst","stay","p4","r7","3"
"6094","131","Dual",3,"MusicFirst","stay","p2","r7","5"
"6095","131","Dual",4,"LangFirst","return","p3","r7","4"
"6096","131","Dual",2,"LangFirst","stay","p4","r7","3"
"6097","131","Dual",5,"LangFirst","return","p2","r8","6"
"6098","131","Dual",6,"MusicFirst","stay","p3","r8","5"
"6099","131","Dual",2,"MusicFirst","return","p4","r8","4"
"6100","131","Dual",2,"LangFirst","return","p2","r8","6"
"6101","131","Dual",5,"MusicFirst","stay","p3","r8","5"
"6102","131","Dual",2,"LangFirst","return","p4","r8","4"
"6103","131","Dual",5,"LangFirst","stay","p2","r6","4"
"6104","131","Dual",6,"LangFirst","return","p3","r6","3"
"6105","131","Dual",6,"LangFirst","stay","p4","r6","2"
"6106","131","Dual",6,"LangFirst","stay","p2","r6","4"
"6107","131","Dual",6,"MusicFirst","return","p3","r6","3"
"6108","131","Dual",6,"MusicFirst","stay","p4","r6","2"
"6109","131","Dual",2,"LangFirst","return","p2","r7","5"
"6110","131","Dual",7,"MusicFirst","stay","p3","r7","4"
"6111","131","Dual",2,"MusicFirst","return","p4","r7","3"
"6112","131","Dual",4,"LangFirst","return","p2","r7","5"
"6114","131","Dual",2,"MusicFirst","return","p4","r7","3"
"6115","131","Dual",2,"LangFirst","stay","p2","r8","6"
"6116","131","Dual",2,"MusicFirst","return","p3","r8","5"
"6117","131","Dual",6,"LangFirst","stay","p4","r8","4"
"6118","131","Dual",2,"MusicFirst","stay","p2","r8","6"
"6119","131","Dual",2,"MusicFirst","return","p3","r8","5"
"6120","131","Dual",7,"LangFirst","stay","p4","r8","4"
"6193","131","Music",7,"MusicFirst","return","p2","r6","4"
"6194","131","Music",6,"MusicFirst","stay","p2","r6","4"
"6195","131","Music",1,"MusicFirst","return","p2","r7","5"
"6196","131","Music",7,"MusicFirst","stay","p2","r7","5"
"6197","131","Music",1,"MusicFirst","return","p2","r8","6"
"6198","131","Music",4,"MusicFirst","stay","p2","r8","6"
"6199","131","Music",6,"MusicFirst","return","p3","r6","3"
"6200","131","Music",3,"MusicFirst","stay","p3","r6","3"
"6201","131","Music",2,"MusicFirst","return","p3","r7","4"
"6202","131","Music",7,"MusicFirst","stay","p3","r7","4"
"6203","131","Music",1,"MusicFirst","return","p3","r8","5"
"6204","131","Music",1,"MusicFirst","stay","p3","r8","5"
"6205","131","Music",3,"MusicFirst","return","p4","r6","2"
"6206","131","Music",7,"MusicFirst","stay","p4","r6","2"
"6207","131","Music",3,"MusicFirst","return","p4","r7","3"
"6208","131","Music",2,"MusicFirst","stay","p4","r7","3"
"6209","131","Music",2,"MusicFirst","return","p4","r8","4"
"6210","131","Music",7,"MusicFirst","stay","p4","r8","4"
"6211","131","Music",6,"MusicFirst","return","p2","r6","4"
"6212","131","Music",6,"MusicFirst","stay","p2","r6","4"
"6213","131","Music",2,"MusicFirst","return","p2","r7","5"
"6214","131","Music",3,"MusicFirst","stay","p2","r7","5"
"6215","131","Music",1,"MusicFirst","return","p2","r8","6"
"6216","131","Music",3,"MusicFirst","stay","p2","r8","6"
"6217","131","Music",7,"MusicFirst","return","p3","r6","3"
"6218","131","Music",6,"MusicFirst","stay","p3","r6","3"
"6219","131","Music",5,"MusicFirst","return","p3","r7","4"
"6220","131","Music",7,"MusicFirst","stay","p3","r7","4"
"6221","131","Music",2,"MusicFirst","return","p3","r8","5"
"6222","131","Music",6,"MusicFirst","stay","p3","r8","5"
"6223","131","Music",5,"MusicFirst","return","p4","r6","2"
"6224","131","Music",6,"MusicFirst","stay","p4","r6","2"
"6225","131","Music",2,"MusicFirst","return","p4","r7","3"
"6226","131","Music",2,"MusicFirst","stay","p4","r7","3"
"6227","131","Music",1,"MusicFirst","return","p4","r8","4"
"6228","131","Music",6,"MusicFirst","stay","p4","r8","4"
"6229","131","Music",5,"MusicFirst","return","p2","r6","4"
"6230","131","Music",5,"MusicFirst","stay","p2","r6","4"
"6231","131","Music",2,"MusicFirst","return","p2","r7","5"
"6232","131","Music",5,"MusicFirst","stay","p2","r7","5"
"6233","131","Music",1,"MusicFirst","return","p2","r8","6"
"6234","131","Music",2,"MusicFirst","stay","p2","r8","6"
"6235","131","Music",5,"MusicFirst","return","p3","r6","3"
"6236","131","Music",7,"MusicFirst","stay","p3","r6","3"
"6237","131","Music",1,"MusicFirst","return","p3","r7","4"
"6238","131","Music",7,"MusicFirst","stay","p3","r7","4"
"6239","131","Music",1,"MusicFirst","return","p3","r8","5"
"6240","131","Music",6,"MusicFirst","stay","p3","r8","5"
"6241","131","Music",6,"MusicFirst","return","p4","r6","2"
"6242","131","Music",2,"MusicFirst","stay","p4","r6","2"
"6243","131","Music",2,"MusicFirst","return","p4","r7","3"
"6244","131","Music",1,"MusicFirst","stay","p4","r7","3"
"6245","131","Music",2,"MusicFirst","return","p4","r8","4"
"6246","131","Music",3,"MusicFirst","stay","p4","r8","4"
"6247","131","Music",3,"MusicFirst","return","p2","r6","4"
"6248","131","Music",6,"MusicFirst","stay","p2","r6","4"
"6249","131","Music",2,"MusicFirst","return","p2","r7","5"
"6250","131","Music",3,"MusicFirst","stay","p2","r7","5"
"6251","131","Music",1,"MusicFirst","return","p2","r8","6"
"6252","131","Music",2,"MusicFirst","stay","p2","r8","6"
"6253","131","Music",7,"MusicFirst","return","p3","r6","3"
"6254","131","Music",5,"MusicFirst","stay","p3","r6","3"
"6255","131","Music",3,"MusicFirst","return","p3","r7","4"
"6256","131","Music",7,"MusicFirst","stay","p3","r7","4"
"6257","131","Music",1,"MusicFirst","return","p3","r8","5"
"6258","131","Music",6,"MusicFirst","stay","p3","r8","5"
"6259","131","Music",1,"MusicFirst","return","p4","r6","2"
"6260","131","Music",6,"MusicFirst","stay","p4","r6","2"
"6261","131","Music",2,"MusicFirst","return","p4","r7","3"
"6262","131","Music",1,"MusicFirst","stay","p4","r7","3"
"6263","131","Music",1,"MusicFirst","return","p4","r8","4"
"6264","131","Music",7,"MusicFirst","stay","p4","r8","4"
"6265","132","Dual",5,"LangFirst","stay","p2","r6","4"
"6266","132","Dual",5,"MusicFirst","return","p3","r6","3"
"6267","132","Dual",5,"MusicFirst","stay","p4","r6","2"
"6268","132","Dual",6,"LangFirst","stay","p2","r6","4"
"6269","132","Dual",5,"MusicFirst","return","p3","r6","3"
"6270","132","Dual",6,"MusicFirst","stay","p4","r6","2"
"6271","132","Dual",3,"LangFirst","return","p2","r7","5"
"6272","132","Dual",6,"LangFirst","stay","p3","r7","4"
"6273","132","Dual",5,"LangFirst","return","p4","r7","3"
"6274","132","Dual",1,"LangFirst","return","p2","r7","5"
"6275","132","Dual",5,"MusicFirst","stay","p3","r7","4"
"6276","132","Dual",3,"LangFirst","return","p4","r7","3"
"6277","132","Dual",2,"LangFirst","stay","p2","r8","6"
"6278","132","Dual",4,"LangFirst","return","p3","r8","5"
"6279","132","Dual",6,"LangFirst","stay","p4","r8","4"
"6280","132","Dual",4,"MusicFirst","stay","p2","r8","6"
"6281","132","Dual",3,"LangFirst","return","p3","r8","5"
"6282","132","Dual",6,"LangFirst","stay","p4","r8","4"
"6283","132","Dual",5,"MusicFirst","return","p2","r6","4"
"6284","132","Dual",5,"MusicFirst","stay","p3","r6","3"
"6285","132","Dual",5,"MusicFirst","return","p4","r6","2"
"6286","132","Dual",5,"LangFirst","return","p2","r6","4"
"6287","132","Dual",5,"MusicFirst","stay","p3","r6","3"
"6288","132","Dual",6,"LangFirst","return","p4","r6","2"
"6289","132","Dual",5,"MusicFirst","stay","p2","r7","5"
"6290","132","Dual",5,"MusicFirst","return","p3","r7","4"
"6291","132","Dual",3,"MusicFirst","stay","p4","r7","3"
"6292","132","Dual",5,"MusicFirst","stay","p2","r7","5"
"6293","132","Dual",5,"LangFirst","return","p3","r7","4"
"6294","132","Dual",3,"MusicFirst","stay","p4","r7","3"
"6295","132","Dual",2,"MusicFirst","return","p2","r8","6"
"6296","132","Dual",6,"LangFirst","stay","p3","r8","5"
"6297","132","Dual",4,"LangFirst","return","p4","r8","4"
"6298","132","Dual",3,"LangFirst","return","p2","r8","6"
"6299","132","Dual",7,"MusicFirst","stay","p3","r8","5"
"6300","132","Dual",2,"MusicFirst","return","p4","r8","4"
"6301","132","Dual",5,"MusicFirst","return","p2","r6","4"
"6302","132","Dual",5,"LangFirst","stay","p3","r6","3"
"6303","132","Dual",4,"LangFirst","return","p4","r6","2"
"6304","132","Dual",5,"MusicFirst","return","p2","r6","4"
"6305","132","Dual",5,"LangFirst","stay","p3","r6","3"
"6306","132","Dual",5,"MusicFirst","return","p4","r6","2"
"6307","132","Dual",5,"MusicFirst","stay","p2","r7","5"
"6308","132","Dual",6,"LangFirst","return","p3","r7","4"
"6309","132","Dual",3,"MusicFirst","stay","p4","r7","3"
"6310","132","Dual",5,"MusicFirst","stay","p2","r7","5"
"6311","132","Dual",5,"LangFirst","return","p3","r7","4"
"6312","132","Dual",5,"LangFirst","stay","p4","r7","3"
"6313","132","Dual",3,"LangFirst","return","p2","r8","6"
"6314","132","Dual",6,"MusicFirst","stay","p3","r8","5"
"6315","132","Dual",2,"MusicFirst","return","p4","r8","4"
"6316","132","Dual",2,"LangFirst","return","p2","r8","6"
"6317","132","Dual",7,"MusicFirst","stay","p3","r8","5"
"6318","132","Dual",2,"LangFirst","return","p4","r8","4"
"6320","132","Dual",6,"LangFirst","return","p3","r6","3"
"6321","132","Dual",5,"LangFirst","stay","p4","r6","2"
"6322","132","Dual",7,"LangFirst","stay","p2","r6","4"
"6323","132","Dual",5,"MusicFirst","return","p3","r6","3"
"6324","132","Dual",5,"MusicFirst","stay","p4","r6","2"
"6325","132","Dual",5,"LangFirst","return","p2","r7","5"
"6326","132","Dual",4,"MusicFirst","stay","p3","r7","4"
"6327","132","Dual",2,"MusicFirst","return","p4","r7","3"
"6328","132","Dual",5,"LangFirst","return","p2","r7","5"
"6329","132","Dual",7,"MusicFirst","stay","p3","r7","4"
"6330","132","Dual",5,"MusicFirst","return","p4","r7","3"
"6331","132","Dual",4,"LangFirst","stay","p2","r8","6"
"6332","132","Dual",2,"MusicFirst","return","p3","r8","5"
"6333","132","Dual",6,"LangFirst","stay","p4","r8","4"
"6334","132","Dual",4,"MusicFirst","stay","p2","r8","6"
"6335","132","Dual",4,"MusicFirst","return","p3","r8","5"
"6336","132","Dual",6,"LangFirst","stay","p4","r8","4"
"6409","132","Music",5,"MusicFirst","return","p2","r6","4"
"6410","132","Music",7,"MusicFirst","stay","p2","r6","4"
"6411","132","Music",4,"MusicFirst","return","p2","r7","5"
"6412","132","Music",6,"MusicFirst","stay","p2","r7","5"
"6413","132","Music",1,"MusicFirst","return","p2","r8","6"
"6414","132","Music",3,"MusicFirst","stay","p2","r8","6"
"6415","132","Music",6,"MusicFirst","return","p3","r6","3"
"6416","132","Music",6,"MusicFirst","stay","p3","r6","3"
"6417","132","Music",5,"MusicFirst","return","p3","r7","4"
"6418","132","Music",5,"MusicFirst","stay","p3","r7","4"
"6419","132","Music",2,"MusicFirst","return","p3","r8","5"
"6420","132","Music",6,"MusicFirst","stay","p3","r8","5"
"6421","132","Music",5,"MusicFirst","return","p4","r6","2"
"6422","132","Music",5,"MusicFirst","stay","p4","r6","2"
"6423","132","Music",3,"MusicFirst","return","p4","r7","3"
"6424","132","Music",3,"MusicFirst","stay","p4","r7","3"
"6425","132","Music",1,"MusicFirst","return","p4","r8","4"
"6426","132","Music",6,"MusicFirst","stay","p4","r8","4"
"6427","132","Music",5,"MusicFirst","return","p2","r6","4"
"6428","132","Music",6,"MusicFirst","stay","p2","r6","4"
"6429","132","Music",4,"MusicFirst","return","p2","r7","5"
"6430","132","Music",7,"MusicFirst","stay","p2","r7","5"
"6431","132","Music",2,"MusicFirst","return","p2","r8","6"
"6432","132","Music",1,"MusicFirst","stay","p2","r8","6"
"6433","132","Music",5,"MusicFirst","return","p3","r6","3"
"6434","132","Music",6,"MusicFirst","stay","p3","r6","3"
"6435","132","Music",5,"MusicFirst","return","p3","r7","4"
